agency,agencyDetail,description,date,weekday,hour,zipcode,lat,lng,borough,tempMax,tempMin
DOT,Department of Transportation,Street Light Out,12272013,4,1,11360,40.77252035225302,-73.79074943413133,QUEENS,39.92,31.1
DEP,Department of Environmental Protection,Noise: Construction Before/After Hours (NM1),12272013,4,1,10032,40.84446560992583,-73.93828970876989,MANHATTAN,39.92,31.1
NYPD,New York City Police Department,Blocked Sidewalk,12272013,4,1,11204,40.62456024858418,-73.98231954014334,BROOKLYN,39.92,31.1
TLC,Taxi and Limousine Commission,Car Service Company Complaint,12272013,4,1,11201,40.68890317557533,-73.98092864957985,BROOKLYN,39.92,31.1
DOT,Department of Transportation,Street Light Out,12272013,4,1,11203,40.66264709324306,-73.93155542414992,BROOKLYN,39.92,31.1
TLC,Taxi and Limousine Commission,Driver Complaint,12272013,4,0,11206,40.700914541337475,-73.94115271084144,BROOKLYN,39.92,31.1
NYPD,New York City Police Department,No Access,12272013,4,0,11368,40.73915881851816,-73.8579521254997,QUEENS,39.92,31.1
NYPD,New York City Police Department,Car/Truck Music,12272013,4,0,11211,40.71617127666445,-73.95651367092975,BROOKLYN,39.92,31.1
DOT,Department of Transportation,Street Light Out,12272013,4,0,11203,40.65661092983828,-73.93090206546258,BROOKLYN,39.92,31.1
NYPD,New York City Police Department,Loud Music/Party,12272013,4,0,11201,40.693183842767276,-73.99858641533734,BROOKLYN,39.92,31.1
DOT,Department of Transportation,St Name - Attached to Pole,12272013,4,0,11203,40.65217662197575,-73.92847404720422,BROOKLYN,39.92,31.1
DOB,Department of Buildings,"Building - Vacant, Open And Unguarded",12272013,4,0,11361,40.76980189646813,-73.77981893983339,QUEENS,39.92,31.1
NYPD,New York City Police Department,Loud Music/Party,12272013,4,0,10034,40.86523426104044,-73.91962574613362,MANHATTAN,39.92,31.1
DOT,Department of Transportation,St Name - Attached to Pole,12272013,4,0,11203,40.65231875044601,-73.92751526388717,BROOKLYN,39.92,31.1
DOT,Department of Transportation,Controller,12272013,4,0,11101,40.756474115811685,-73.9472650610802,QUEENS,39.92,31.1
DEP,Department of Environmental Protection,Hydrant Knocked Over/Missing (WC),12272013,4,0,11207,40.68051097804177,-73.90234777374799,BROOKLYN,39.92,31.1
NYPD,New York City Police Department,No Access,12272013,4,0,11221,40.687043579499296,-73.94334643227472,BROOKLYN,39.92,31.1
DEP,Department of Environmental Protection,Hydrant Knocked Over/Missing (WC),12272013,4,0,11203,40.65741794055477,-73.9309769167452,BROOKLYN,39.92,31.1
DEP,Department of Environmental Protection,Noise: Construction Before/After Hours (NM1),12272013,4,0,10021,40.768142846028084,-73.95575048700482,MANHATTAN,39.92,31.1
DSNY,BCC - Queens East,12 Dead Animals,12272013,4,0,11358,40.76276580953233,-73.79705040784617,QUEENS,39.92,31.1
DOT,Department of Transportation,Failed Street Repair,12272013,4,0,11226,40.64799513514269,-73.9527670756239,BROOKLYN,39.92,31.1
DSNY,BCC - Brooklyn South,12 Dead Animals,12272013,4,0,11204,40.6130068015458,-73.97868483032399,BROOKLYN,39.92,31.1
NYPD,New York City Police Department,No Access,12272013,4,0,11419,40.690891443848926,-73.83291416655271,QUEENS,39.92,31.1
DSNY,BCC - Brooklyn North,15 Street Cond/Dump-Out/Drop-Off,12272013,4,0,11237,40.710809769172606,-73.92312321329626,BROOKLYN,39.92,31.1
DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",E15 Illegal Postering,12272013,4,0,11203,40.65215860011109,-73.93041655084872,BROOKLYN,39.92,31.1
NYPD,New York City Police Department,Loud Music/Party,12272013,4,0,11232,40.650145653291624,-74.00507409002483,BROOKLYN,39.92,31.1
DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",E15 Illegal Postering,12272013,4,0,11203,40.654854164257145,-73.93072728840848,BROOKLYN,39.92,31.1
DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",E15 Illegal Postering,12272013,4,0,11210,40.63183843627483,-73.9446290467788,BROOKLYN,39.92,31.1
NYPD,New York City Police Department,Loud Music/Party,12272013,4,0,10002,40.72192109565006,-73.99003931078362,MANHATTAN,39.92,31.1
NYPD,New York City Police Department,Loud Music/Party,12272013,4,0,10461,40.8452161228468,-73.8264363931702,BRONX,39.92,31.1
DEP,Department of Environmental Protection,Leak (Use Comments) (WA2),12272013,4,0,11412,40.6899817453471,-73.74913288227634,QUEENS,39.92,31.1
NYPD,New York City Police Department,Posted Parking Sign Violation,12272013,4,0,10022,40.75331337547471,-73.96481255932004,MANHATTAN,39.92,31.1
NYPD,New York City Police Department,Loud Music/Party,12272013,4,0,11238,40.68067801663175,-73.96238478683077,BROOKLYN,39.92,31.1
NYPD,New York City Police Department,Posted Parking Sign Violation,12272013,4,0,10029,40.79271455253528,-73.93946807095564,MANHATTAN,39.92,31.1
DOB,Department of Buildings,Illegal Conversion Of Residential Building/Space,12272013,4,0,10009,40.721439459707305,-73.98001743599711,MANHATTAN,39.92,31.1
NYPD,New York City Police Department,Blocked Sidewalk,12272013,4,0,11385,40.70406973482724,-73.87698358481475,QUEENS,39.92,31.1
DOT,Department of Transportation,Pothole,12272013,4,0,11223,40.5999233105677,-73.96129955290132,BROOKLYN,39.92,31.1
NYPD,New York City Police Department,No Access,12272013,4,0,11368,40.73860851299794,-73.86364397630322,QUEENS,39.92,31.1
DEP,Department of Environmental Protection,Leak (Use Comments) (WA2),12272013,4,0,11238,40.683253049373995,-73.96374262539092,BROOKLYN,39.92,31.1
DEP,Department of Environmental Protection,Noise: Construction Before/After Hours (NM1),12272013,4,0,10021,40.768142846028084,-73.95575048700482,MANHATTAN,39.92,31.1
DEP,Department of Environmental Protection,Noise: Construction Before/After Hours (NM1),12272013,4,0,10021,40.768142846028084,-73.95575048700482,MANHATTAN,39.92,31.1
DOT,Department of Transportation,Street Light Out,12262013,3,23,11233,40.677393435357494,-73.92089404345637,BROOKLYN,35.96,30.2
DOHMH,Department of Health and Mental Hygiene,Smoking Violation,12262013,3,23,11377,40.74168655349237,-73.90597869065233,QUEENS,35.96,30.2
NYPD,New York City Police Department,Blocked Sidewalk,12262013,3,23,11354,40.76786108530586,-73.82621560320361,QUEENS,35.96,30.2
DEP,Department of Environmental Protection,"Noise, Barking Dog (NR5)",12262013,3,23,10011,40.73564526283126,-73.9968570998774,MANHATTAN,35.96,30.2
DEP,Department of Environmental Protection,Noise: Construction Before/After Hours (NM1),12262013,3,23,10472,40.82502302923488,-73.86766186038484,BRONX,35.96,30.2
DEP,Department of Environmental Protection,Noise: Alarms (NR3),12262013,3,23,10024,40.78709699468108,-73.96960117204948,MANHATTAN,35.96,30.2
DSNY,Department of Sanitation,Graffiti,12262013,3,23,10034,40.865425414317315,-73.91823719198972,MANHATTAN,35.96,30.2
DSNY,A - Manhattan,ER2 Resident Recyc. (Tenant),12262013,3,23,10038,40.71198274257723,-73.9987194793771,MANHATTAN,35.96,30.2
DPR,Department of Parks and Recreation,Trunk Damaged,12262013,3,23,11238,40.68272314361832,-73.96322371891969,BROOKLYN,35.96,30.2
NYPD,New York City Police Department,Loud Music/Party,12262013,3,23,11216,40.68315344394406,-73.95385989080806,BROOKLYN,35.96,30.2
NYPD,New York City Police Department,No Access,12262013,3,23,11234,40.62096055513134,-73.93373066277778,BROOKLYN,35.96,30.2
DEP,Department of Environmental Protection,Noise: Construction Before/After Hours (NM1),12262013,3,23,10021,40.768142846028084,-73.95575048700482,MANHATTAN,35.96,30.2
DEP,Department of Environmental Protection,Noise: Construction Before/After Hours (NM1),12262013,3,23,10021,40.768142846028084,-73.95575048700482,MANHATTAN,35.96,30.2
DEP,Department of Environmental Protection,Noise: Construction Before/After Hours (NM1),12262013,3,23,10021,40.768142846028084,-73.95575048700482,MANHATTAN,35.96,30.2
NYPD,New York City Police Department,Blocked Hydrant,12262013,3,23,11360,40.78509571087451,-73.778435878457,QUEENS,35.96,30.2
DOT,Department of Transportation,Street Light Out,12262013,3,23,10011,40.73231591812111,-74.00051236454519,MANHATTAN,35.96,30.2
DEP,Department of Environmental Protection,Wastewater Into Catch Basin (IEB),12262013,3,23,10304,40.59650287592741,-74.1109857967446,STATEN ISLAND,35.96,30.2
NYPD,New York City Police Department,No Access,12262013,3,23,11212,40.65726855896354,-73.90950718904494,BROOKLYN,35.96,30.2
DEP,Department of Environmental Protection,Hydrant Leaking (WC1),12262013,3,23,11367,40.72049404837537,-73.81858284282484,QUEENS,35.96,30.2
NYPD,New York City Police Department,Blocked Hydrant,12262013,3,23,11204,40.61608294550463,-74.00046104552582,BROOKLYN,35.96,30.2
DSNY,BCC - Staten Island,15S Re-Plow/Spread/Ice-Snow Cond.,12262013,3,23,10304,40.59650287592741,-74.1109857967446,STATEN ISLAND,35.96,30.2
NYPD,New York City Police Department,Commercial Overnight Parking,12262013,3,23,11385,40.70440540305035,-73.87518322511106,QUEENS,35.96,30.2
NYPD,New York City Police Department,Blocked Hydrant,12262013,3,23,11210,40.62383496540033,-73.9398373731497,BROOKLYN,35.96,30.2
NYPD,New York City Police Department,Loud Music/Party,12262013,3,23,10014,40.729329601631974,-74.00235604967938,MANHATTAN,35.96,30.2
NYPD,New York City Police Department,Blocked Hydrant,12262013,3,23,11209,40.633115537441576,-74.03153203426609,BROOKLYN,35.96,30.2
DSNY,Bronx 10,15 Street Cond/Dump-Out/Drop-Off,12262013,3,23,10465,40.821428409318855,-73.81802224424266,BRONX,35.96,30.2
DEP,Department of Environmental Protection,Sewer Backup (Use Comments) (SA),12262013,3,23,10469,40.86366362342745,-73.8379826237091,BRONX,35.96,30.2
TLC,Taxi and Limousine Commission,Driver Complaint,12262013,3,23,10005,40.70861454450243,-74.00937077319932,MANHATTAN,35.96,30.2
NYPD,New York City Police Department,Posted Parking Sign Violation,12262013,3,23,10305,40.607152661104706,-74.06895310769885,STATEN ISLAND,35.96,30.2
DEP,Department of Environmental Protection,Noise: Alarms (NR3),12262013,3,23,10024,40.78641875689259,-73.96852536401029,MANHATTAN,35.96,30.2
DEP,Department of Environmental Protection,Noise: Construction Before/After Hours (NM1),12262013,3,23,10011,40.74168097680293,-74.00298801038961,MANHATTAN,35.96,30.2
NYPD,New York City Police Department,Commercial Overnight Parking,12262013,3,23,11234,40.60933614897566,-73.93337844484334,BROOKLYN,35.96,30.2
DSNY,Manhattan 07,10 Litter Basket / Request,12262013,3,23,10023,40.777303729744,-73.98258227877236,MANHATTAN,35.96,30.2
NYPD,New York City Police Department,Partial Access,12262013,3,23,11230,40.62799178404665,-73.96193534054323,BROOKLYN,35.96,30.2
NYPD,New York City Police Department,Loud Music/Party,12262013,3,23,11004,40.73789159992381,-73.71046402051948,QUEENS,35.96,30.2
NYPD,New York City Police Department,No Access,12262013,3,23,11355,40.748297703906665,-73.8288471246362,QUEENS,35.96,30.2
NYPD,New York City Police Department,Posted Parking Sign Violation,12262013,3,23,11234,40.609072472994114,-73.93307617853326,BROOKLYN,35.96,30.2
DOT,Department of Transportation,Controller,12262013,3,23,11221,40.68462562214732,-73.93836912349013,BROOKLYN,35.96,30.2
DOT,Department of Transportation,Coin or Card Did Not Register,12262013,3,23,10022,40.759785673685684,-73.97628795208624,MANHATTAN,35.96,30.2
DOB,Department of Buildings,Building Shaking/Vibrating/Structural Stability,12262013,3,23,10314,40.60703390459336,-74.16240297543699,STATEN ISLAND,35.96,30.2
TLC,Taxi and Limousine Commission,Driver Complaint,12262013,3,23,10036,40.75736889651685,-73.98409628683645,MANHATTAN,35.96,30.2
DOT,Department of Transportation,Street Light Out,12262013,3,23,11214,40.60835323608294,-73.99077295409374,BROOKLYN,35.96,30.2
NYPD,New York City Police Department,Commercial Overnight Parking,12262013,3,23,11234,40.60880606826476,-73.93280272957081,BROOKLYN,35.96,30.2
DEP,Department of Environmental Protection,"Noise, Barking Dog (NR5)",12262013,3,23,11691,40.61035015185467,-73.76488669142833,QUEENS,35.96,30.2
TLC,Taxi and Limousine Commission,Driver Complaint,12262013,3,23,10011,40.744458650415375,-73.99652106025533,MANHATTAN,35.96,30.2
DOT,Department of Transportation,LED Pedestrian Unit,12262013,3,23,11105,40.77258490620479,-73.91035417798075,QUEENS,35.96,30.2
DOT,Department of Transportation,LED Lense,12262013,3,23,11105,40.77132810586909,-73.90390423374815,QUEENS,35.96,30.2
DOT,Department of Transportation,LED Pedestrian Unit,12262013,3,23,11105,40.77233661091446,-73.90533609598134,QUEENS,35.96,30.2
DEP,Department of Environmental Protection,Hydrant Running (WC3),12262013,3,22,11211,40.71543190555621,-73.95386640431188,BROOKLYN,35.96,30.2
DOT,Department of Transportation,LED Pedestrian Unit,12262013,3,22,11105,40.77486190212239,-73.9089032989066,QUEENS,35.96,30.2
DOT,Department of Transportation,Coin or Card Did Not Register,12262013,3,22,10022,40.759785673685684,-73.97628795208624,MANHATTAN,35.96,30.2
NYPD,New York City Police Department,No Access,12262013,3,22,11203,40.64929951779686,-73.93205922188781,BROOKLYN,35.96,30.2
DEP,Department of Environmental Protection,Noise: air condition/ventilation equipment (NV1),12262013,3,22,10009,40.72352597362882,-73.98312666950004,MANHATTAN,35.96,30.2
NYPD,New York City Police Department,N/A,12262013,3,22,10005,40.70769497823728,-74.01020022365091,MANHATTAN,35.96,30.2
DEP,Department of Environmental Protection,"Noise, Barking Dog (NR5)",12262013,3,22,10456,40.83340877610034,-73.91873547554994,BRONX,35.96,30.2
NYPD,New York City Police Department,No Access,12262013,3,22,11418,40.69740710061908,-73.84639267852768,QUEENS,35.96,30.2
NYPD,New York City Police Department,No Access,12262013,3,22,11420,40.68566114027913,-73.81067299067034,QUEENS,35.96,30.2
NYPD,New York City Police Department,Blocked Hydrant,12262013,3,22,11229,40.6026745100326,-73.95619506457874,BROOKLYN,35.96,30.2
DOT,Department of Transportation,Street Light Out,12262013,3,22,11213,40.66590290798858,-73.94251009579202,BROOKLYN,35.96,30.2
NYPD,New York City Police Department,Commercial Overnight Parking,12262013,3,22,11204,40.62053878879525,-73.98022775115925,BROOKLYN,35.96,30.2
TLC,Taxi and Limousine Commission,Driver Complaint,12262013,3,22,11435,40.710413735553075,-73.81589058233664,QUEENS,35.96,30.2
DOHMH,Department of Health and Mental Hygiene,3 or More,12262013,3,22,10024,40.78415843000093,-73.97385989517966,MANHATTAN,35.96,30.2
NYPD,New York City Police Department,No Access,12262013,3,22,10312,40.55597827938685,-74.19872995910056,STATEN ISLAND,35.96,30.2
NYPD,New York City Police Department,No Access,12262013,3,22,10036,40.75942490525997,-73.98557937013227,MANHATTAN,35.96,30.2
DOT,Department of Transportation,Street Light Out,12262013,3,22,10472,40.828660450116146,-73.8782347469679,BRONX,35.96,30.2
DOB,Department of Buildings,Illegal Conversion Of Residential Building/Space,12262013,3,22,11219,40.630177269411014,-73.99359443699218,BROOKLYN,35.96,30.2
DEP,Department of Environmental Protection,Dirty Water (WE),12262013,3,22,11235,40.58621416736635,-73.94405122246398,BROOKLYN,35.96,30.2
DOB,Department of Buildings,Working Contrary To Stop Work Order,12262013,3,22,10065,40.762377293890445,-73.95885516135249,MANHATTAN,35.96,30.2
NYPD,New York City Police Department,Car/Truck Horn,12262013,3,22,10306,40.586504155593474,-74.10449939474128,STATEN ISLAND,35.96,30.2
NYPD,New York City Police Department,Partial Access,12262013,3,22,11210,40.627778956148425,-73.93432191588244,BROOKLYN,35.96,30.2
DSNY,Queens West 04,14 Derelict Vehicles,12262013,3,22,11368,40.74110515916286,-73.85381242642514,QUEENS,35.96,30.2
DSNY,BCC - Queens East,14 Derelict Vehicles,12262013,3,22,11413,40.65383788815108,-73.76313687408515,QUEENS,35.96,30.2
NYPD,New York City Police Department,No Access,12262013,3,22,10471,40.90203413337802,-73.89765969965826,BRONX,35.96,30.2
DOHMH,Department of Health and Mental Hygiene,Sewage Odor,12262013,3,22,10036,40.76189037084369,-73.99293561522124,MANHATTAN,35.96,30.2
NYPD,New York City Police Department,No Access,12262013,3,22,11421,40.6966197795709,-73.85739002288918,QUEENS,35.96,30.2
DSNY,BCC - Queens East,14 Derelict Vehicles,12262013,3,22,11413,40.65383788815108,-73.76313687408515,QUEENS,35.96,30.2
DOT,Department of Transportation,Street Light Out,12262013,3,22,10302,40.633240564212564,-74.13993813207652,STATEN ISLAND,35.96,30.2
TLC,Taxi and Limousine Commission,Driver Complaint,12262013,3,22,10024,40.782465543792576,-73.97672762927424,MANHATTAN,35.96,30.2
DEP,Department of Environmental Protection,Noise: Construction Before/After Hours (NM1),12262013,3,22,10021,40.76824986591371,-73.95568543322918,MANHATTAN,35.96,30.2
NYPD,New York City Police Department,Loud Talking,12262013,3,22,10035,40.79604549042347,-73.93243314759827,MANHATTAN,35.96,30.2
NYPD,New York City Police Department,No Access,12262013,3,22,11230,40.618395833229066,-73.97076221661385,BROOKLYN,35.96,30.2
NYPD,New York City Police Department,Blocked Hydrant,12262013,3,22,10312,40.534748012115074,-74.16526364882705,STATEN ISLAND,35.96,30.2
NYPD,New York City Police Department,Partial Access,12262013,3,22,11416,40.68717062845381,-73.84145112275053,QUEENS,35.96,30.2
DPR,Department of Parks and Recreation,Structure - Indoors,12262013,3,22,11233,40.68129694085057,-73.93471267670999,BROOKLYN,35.96,30.2
DOT,Department of Transportation,Controller,12262013,3,22,11218,40.63663962843398,-73.97968252638603,BROOKLYN,35.96,30.2
NYPD,New York City Police Department,Partial Access,12262013,3,22,11355,40.759104923665525,-73.80863413656434,QUEENS,35.96,30.2
NYPD,New York City Police Department,Loud Music/Party,12262013,3,22,10460,40.837121186885064,-73.86718244502573,BRONX,35.96,30.2
